StoreId,Name,Latitude,Longitude,Address,Street,City,State,Zip_Code,County,Phone,Open Hours,Url,Provider,Updated Date,Country
667,Trader Joe'S Northville (667),42.4227691,-83.4337553,18771 Traditions Drive Northville MI 48167,18771 Traditions Drive,Northville,MI,48167,Oakland,248-349-4909,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/mi/northville/667,Trader Joes,1/21/2020,USA
27,Trader Joe'S Rancho Santa Margarita (27),33.6435026,-117.5962587,30652 Santa Margarita Pkwy Rancho Santa Margarita CA 92688,30652 Santa Margarita Pkwy,Rancho Santa Margarita,CA,92688,Orange,949-888-3640,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/ca/rancho-santa-margarita/27,Trader Joes,1/21/2020,USA
622,Trader Joe'S Washington - Capitol Hill (622),38.88453,-76.99552,750 Pennsylvania Ave Se Washington DC 20003,750 Pennsylvania Ave Se,Washington,DC,20003,District of Columbia,202-698-0190,Monday :- 08:00 - 22:00 | Tuesday :- 08:00 - 22:00 | Wednesday :- 08:00 - 22:00 | Thursday :- 08:00 - 22:00 | Friday :- 08:00 - 22:00 | Saturday :- 08:00 - 22:00 | Sunday :- 08:00 - 22:00,https://locations.traderjoes.com/dc/washington/622,Trader Joes,1/21/2020,USA
545,Trader Joe'S Upper West Side (545),40.79070091,-73.96909727,670 Columbus Ave New York NY 10025,670 Columbus Ave,New York,NY,10025,New York,212-678-1680,Monday :- 08:00 - 22:00 | Tuesday :- 08:00 - 22:00 | Wednesday :- 08:00 - 22:00 | Thursday :- 08:00 - 22:00 | Friday :- 08:00 - 22:00 | Saturday :- 08:00 - 22:00 | Sunday :- 08:00 - 22:00,https://locations.traderjoes.com/ny/new-york/545,Trader Joes,1/21/2020,USA
519,Trader Joe'S Portland (519),43.66203445,-70.2650475,87 Marginal Way Portland ME 04101,87 Marginal Way,Portland,ME,04101,Cumberland,207-699-3799,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/me/portland/519,Trader Joes,1/21/2020,USA
647,Trader Joe'S Alexandria (647),38.81072327,-77.04457061,612 N Saint Asaph St Alexandria VA 22314,612 N Saint Asaph St,Alexandria,VA,22314,Alexandria city,703-548-0611,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/va/alexandria/647,Trader Joes,1/21/2020,USA
123,Trader Joe'S Walnut Creek (123),37.89312199,-122.0612563,1372 S California Blvd Walnut Creek CA 94596,1372 S California Blvd,Walnut Creek,CA,94596,Contra Costa,925-945-1674,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/ca/walnut-creek/123,Trader Joes,1/21/2020,USA
693,Trader Joe'S Chesterfield (693),38.64394513,-90.56618152,1679 Clarkson Rd Chesterfield MO 63017,1679 Clarkson Rd,Chesterfield,MO,63017,St. Louis,636-536-7846,Monday :- 09:00 - 21:00 | Tuesday :- 09:00 - 21:00 | Wednesday :- 09:00 - 21:00 | Thursday :- 09:00 - 21:00 | Friday :- 09:00 - 21:00 | Saturday :- 09:00 - 21:00 | Sunday :- 09:00 - 21:00,https://locations.traderjoes.com/mo/chesterfield/693,Trader Joes,1/21/2020,USA
19,Trader Joe'S San Francisco - North Beach (19),37.80563,-122.41359,401 Bay St San Francisco CA 94133,401 Bay St,San Francisco,CA,94133,San Francisco,415-351-1013,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/ca/san-francisco/19,Trader Joes,1/21/2020,USA
70,Trader Joe'S Sacramento (70),38.61800588,-121.4009053,2625 Marconi Ave Sacramento CA 95821,2625 Marconi Ave,Sacramento,CA,95821,Sacramento,916-481-8797,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/ca/sacramento/70,Trader Joes,1/21/2020,USA
305,Trader Joe'S Colorado Springs (305),38.90519073,-104.8171088,5342 N Nevada Ave Colorado Springs CO 80918,5342 N Nevada Ave,Colorado Springs,CO,80918,El Paso,719-264-0123,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/co/colorado-springs/305,Trader Joes,1/21/2020,USA
747,Trader Joe'S Wilmington (747),34.2113145,-77.8866205,1437 S College Rd Wilmington NC 28403,1437 S College Rd,Wilmington,NC,28403,New Hanover,910-395-5173,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/nc/wilmington/747,Trader Joes,1/21/2020,USA
740,Trader Joe'S Asheville (740),35.60320455,-82.55316727,120 Merrimon Ave Asheville NC 28801,120 Merrimon Ave,Asheville,NC,28801,Buncombe,828-232-5078,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/nc/asheville/740,Trader Joes,1/21/2020,USA
151,Trader Joe'S Bellingham (151),48.76186163,-122.464931,2410 James St Bellingham WA 98225,2410 James St,Bellingham,WA,98225,Whatcom,360-734-5166,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/wa/bellingham/151,Trader Joes,1/21/2020,USA
536,Trader Joe'S Amherst (536),42.99763711,-78.82236822,1565 Niagara Falls Blvd Buffalo NY 14228,1565 Niagara Falls Blvd,Buffalo,NY,14228,Erie,716-833-4687,Monday :- 09:00 - 21:00 | Tuesday :- 09:00 - 21:00 | Wednesday :- 09:00 - 21:00 | Thursday :- 09:00 - 21:00 | Friday :- 09:00 - 21:00 | Saturday :- 09:00 - 21:00 | Sunday :- 09:00 - 21:00,https://locations.traderjoes.com/ny/buffalo/536,Trader Joes,1/21/2020,USA
45,Trader Joe'S Ventura (45),34.25781119,-119.2109698,1795 S. Victoria Ave Ventura CA 93003,1795 S. Victoria Ave,Ventura,CA,93003,Ventura,805-650-9977,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/ca/ventura/45,Trader Joes,1/21/2020,USA
544,Trader Joe'S New York - Murray Hill (544),40.74445,-73.97906,200 E 32Nd St New York NY 10016,200 E 32Nd St,New York,NY,10016,New York,212-889-3279,Monday :- 08:00 - 22:00 | Tuesday :- 08:00 - 22:00 | Wednesday :- 08:00 - 22:00 | Thursday :- 08:00 - 22:00 | Friday :- 08:00 - 22:00 | Saturday :- 08:00 - 22:00 | Sunday :- 08:00 - 22:00,https://locations.traderjoes.com/ny/new-york/544,Trader Joes,1/21/2020,USA
427,Trader Joe'S Houston - Memorial Area (427),29.75202925,-95.5012,1440 South Voss Road Houston TX 77057,1440 South Voss Road,Houston,TX,77057,Harris,713-266-2377,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/tx/houston/427,Trader Joes,1/21/2020,USA
105,Trader Joe'S Escondido (105),33.09898289,-117.0725997,1885 S Centre City Pkwy Escondido CA 92025,1885 S Centre City Pkwy,Escondido,CA,92025,San Diego,760-233-4020,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/ca/escondido/105,Trader Joes,1/21/2020,USA
509,Trader Joe'S West Newton (509),42.34946,-71.21973,1121 Washington St West Newton MA 02465,1121 Washington St,West Newton,MA,02465,Middlesex,617-244-1620,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/ma/west-newton/509,Trader Joes,1/21/2020,USA
722,Trader Joe'S Lincoln (722),40.74096298,-96.67487335,3120 Pine Lake Rd Lincoln NE 68516,3120 Pine Lake Rd,Lincoln,NE,68516,Lancaster,402-328-0120,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/ne/lincoln/722,Trader Joes,1/21/2020,USA
728,Trader Joe'S Coralville (728),41.6830083,-91.5648333,920 Ponseti Way Coralville IA 52241,920 Ponseti Way,Coralville,IA,52241,Johnson,319-351-7223,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/ia/coralville/728,Trader Joes,1/21/2020,USA
428,Trader Joe'S The Woodlands (428),30.17622,-95.53722531,10868 Kuykendahl Road The Woodlands TX 77381,10868 Kuykendahl Road,The Woodlands,TX,77381,Montgomery,281-465-0254,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/tx/the-woodlands/428,Trader Joes,1/21/2020,USA
35,Trader Joe'S Costa Mesa (35),33.63619107,-117.9250109,640 W 17Th St Costa Mesa CA 92627,640 W 17Th St,Costa Mesa,CA,92627,Orange,949-642-5134,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/ca/costa-mesa/35,Trader Joes,1/21/2020,USA
60,Trader Joe'S Concord (60),37.97964477,-122.0574029,1150 Concord Ave Concord CA 94520,1150 Concord Ave,Concord,CA,94520,Contra Costa,925-689-2990,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/ca/concord/60,Trader Joes,1/21/2020,USA
351,Trader Joe'S Cottonwood Heights (351),40.6242816,-111.8552464,6989 S 1300 E Cottonwood Heights UT 84047,6989 S 1300 E,Cottonwood Heights,UT,84047,Salt Lake,801-562-3024,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/ut/cottonwood-heights/351,Trader Joes,1/21/2020,USA
117,Trader Joe'S Arroyo Grande (117),35.12665897,-120.5947951,955 Rancho Pkwy Arroyo Grande CA 93420,955 Rancho Pkwy,Arroyo Grande,CA,93420,San Luis Obispo,805-474-6114,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/ca/arroyo-grande/117,Trader Joes,1/21/2020,USA
17,Trader Joe'S Silver Lake (17),34.10741737,-118.2720874,2738 Hyperion Ave Los Angeles CA 90027,2738 Hyperion Ave,Los Angeles,CA,90027,Los Angeles,323-665-6774,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/ca/los-angeles/17,Trader Joes,1/21/2020,USA
114,Trader Joe'S Camarillo (114),34.21969289,-119.0507215,363 Carmen Dr Camarillo CA 93010,363 Carmen Dr,Camarillo,CA,93010,Ventura,805-388-1925,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/ca/camarillo/114,Trader Joes,1/21/2020,USA
629,Trader Joe'S State College (629),40.8096812,-77.9035549,243 Patriot Lane State College PA 16803,243 Patriot Lane,State College,PA,16803,Centre,814-234-2224,Monday :- 09:00 - 21:00 | Tuesday :- 09:00 - 21:00 | Wednesday :- 09:00 - 21:00 | Thursday :- 09:00 - 21:00 | Friday :- 09:00 - 21:00 | Saturday :- 09:00 - 21:00 | Sunday :- 09:00 - 21:00,https://locations.traderjoes.com/pa/state-college/629,Trader Joes,1/21/2020,USA
237,Trader Joe'S Los Angeles - Burton Way (237),34.07166,-118.37707,8500 Burton Way Los Angeles CA 90048,8500 Burton Way,Los Angeles,CA,90048,Los Angeles,310-248-2984,Monday :- 09:00 - 21:00 | Tuesday :- 09:00 - 21:00 | Wednesday :- 09:00 - 21:00 | Thursday :- 09:00 - 21:00 | Friday :- 09:00 - 21:00 | Saturday :- 09:00 - 21:00 | Sunday :- 09:00 - 21:00,https://locations.traderjoes.com/ca/los-angeles/237,Trader Joes,1/21/2020,USA
408,Trader Joe'S Mckinney (408),33.17434391,-96.64196575,2851 Craig Dr Ste 100 Mckinney TX 75070,2851 Craig Dr Ste 100,Mckinney,TX,75070,Collin,214-491-1893,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/tx/mckinney/408,Trader Joes,1/21/2020,USA
100,Trader Joe'S San Francisco (100),37.78312228,-122.44719,3 Masonic Ave San Francisco CA 94118,3 Masonic Ave,San Francisco,CA,94118,San Francisco,415-346-9964,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/ca/san-francisco/100,Trader Joes,1/21/2020,USA
461,Trader Joe'S Oklahoma City - Nichols Hills (461),35.53761495,-97.53026721,6409 Avondale Dr Nichols Hills OK 73116,6409 Avondale Dr,Nichols Hills,OK,73116,Oklahoma,405-843-5655,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/ok/nichols-hills/461,Trader Joes,1/21/2020,USA
627,Trader Joe'S Lexington Grocery (627),38.0051251,-84.51880959,2326 Nicholasville Rd Lexington KY 40503,2326 Nicholasville Rd,Lexington,KY,40503,Fayette,859-313-5030,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/ky/lexington/627,Trader Joes,1/21/2020,USA
165,Trader Joe'S Santa Fe (165),35.67395179,-105.9528964,530 W Cordova Rd Santa Fe NM 87505,530 W Cordova Rd,Santa Fe,NM,87505,Santa Fe,505-995-8145,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/nm/santa-fe/165,Trader Joes,1/21/2020,USA
767,Trader Joe'S St. Petersburg (767),27.79705,-82.63854571,2742 4Th St N Saint Petersburg FL 33704,2742 4Th St N,Saint Petersburg,FL,33704,Pinellas,727-824-0907,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/fl/st.-petersburg/767,Trader Joes,1/21/2020,USA
642,Trader Joe'S Rockville (642),39.05778288,-77.12061204,12268-H Rockville Pike Rockville MD 20852,12268-H Rockville Pike,Rockville,MD,20852,Montgomery,301-468-6656,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/md/rockville/642,Trader Joes,1/21/2020,USA
524,Trader Joe'S Orange (524),41.25247006,-73.01921118,560 Boston Post Rd Orange CT 06477,560 Boston Post Rd,Orange,CT,06477,New Haven,203-795-5505,Monday :- 09:00 - 21:00 | Tuesday :- 09:00 - 21:00 | Wednesday :- 09:00 - 21:00 | Thursday :- 09:00 - 21:00 | Friday :- 09:00 - 21:00 | Saturday :- 09:00 - 21:00 | Sunday :- 09:00 - 21:00,https://locations.traderjoes.com/ct/orange/524,Trader Joes,1/21/2020,USA
152,Trader Joe'S Clackamas (152),45.45576385,-122.57914,9345 Se 82Nd Ave Clackamas OR 97086,9345 Se 82Nd Ave,Clackamas,OR,97086,Clackamas,503-771-6300,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/or/clackamas/152,Trader Joes,1/21/2020,USA
215,Trader Joe'S Olympic Blvd (215),34.03352184,-118.449052,11755 Olympic Blvd Los Angeles CA 90064,11755 Olympic Blvd,Los Angeles,CA,90064,Los Angeles,310-477-5949,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/ca/los-angeles/215,Trader Joes,1/21/2020,USA
501,Trader Joe'S Brookline (501),42.34206412,-71.12109529,1317 Beacon St Brookline MA 02446,1317 Beacon St,Brookline,MA,02446,Norfolk,617-278-9997,Monday :- 08:00 - 22:00 | Tuesday :- 08:00 - 22:00 | Wednesday :- 08:00 - 22:00 | Thursday :- 08:00 - 22:00 | Friday :- 08:00 - 22:00 | Saturday :- 08:00 - 22:00 | Sunday :- 08:00 - 22:00,https://locations.traderjoes.com/ma/brookline/501,Trader Joes,1/21/2020,USA
197,Trader Joe'S Tustin (197),33.74785,-117.80888,1198 Irvine Blvd. Tustin CA 92780,1198 Irvine Blvd.,Tustin,CA,92780,Orange,714-505-3289,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/ca/tustin/197,Trader Joes,1/21/2020,USA
134,Trader Joe'S Federal Way (134),47.31513,-122.3109254,1758 S 320Th St Federal Way WA 98003,1758 S 320Th St,Federal Way,WA,98003,King,253-941-6138,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/wa/federal-way/134,Trader Joes,1/21/2020,USA
25,Trader Joe'S Encinitas (25),33.04732898,-117.25951,115 N El Camino Real Encinitas CA 92024,115 N El Camino Real,Encinitas,CA,92024,San Diego,760-634-2114,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/ca/encinitas/25,Trader Joes,1/21/2020,USA
678,Trader Joe'S Ann Arbor (678),42.25957459,-83.71321319,2398 East Stadium Blvd Ann Arbor MI 48104,2398 East Stadium Blvd,Ann Arbor,MI,48104,Washtenaw,734-975-2455,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/mi/ann-arbor/678,Trader Joes,1/21/2020,USA
59,Trader Joe'S Santa Barbara (59),34.42408923,-119.6822831,222 North Milpas Street Santa Barbara CA 93103,222 North Milpas Street,Santa Barbara,CA,93103,Santa Barbara,805-560-1182,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/ca/santa-barbara/59,Trader Joes,1/21/2020,USA
156,Trader Joe'S Olympia (156),47.03370531,-122.9392459,1530 Black Lake Blvd Sw Olympia WA 98502,1530 Black Lake Blvd Sw,Olympia,WA,98502,Thurston,360-352-7440,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/wa/olympia/156,Trader Joes,1/21/2020,USA
68,Trader Joe'S Sunnyvale (68),37.36875304,-122.0355984,316 West El Camino Real Sunnyvale CA 94087,316 West El Camino Real,Sunnyvale,CA,94087,Santa Clara,408-736-7573,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/ca/sunnyvale/68,Trader Joes,1/21/2020,USA
179,Trader Joe'S Pasadena - S Lake Ave (179),34.13980951,-118.1323554,345 S Lake Ave Pasadena CA 91101,345 S Lake Ave,Pasadena,CA,91101,Los Angeles,626-395-9553,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/ca/pasadena/179,Trader Joes,1/21/2020,USA
517,Trader Joe'S Cambridge Fresh Pond (517),42.38934,-71.14276,211 Alewife Brook Pkwy Cambridge MA 02138,211 Alewife Brook Pkwy,Cambridge,MA,02138,Middlesex,617-498-3201,Monday :- 08:00 - 22:00 | Tuesday :- 08:00 - 22:00 | Wednesday :- 08:00 - 22:00 | Thursday :- 08:00 - 22:00 | Friday :- 08:00 - 22:00 | Saturday :- 08:00 - 22:00 | Sunday :- 08:00 - 22:00,https://locations.traderjoes.com/ma/cambridge/517,Trader Joes,1/21/2020,USA
555,Trader Joe'S Plainview (555),40.78133989,-73.50280579,425 S Oyster Bay Rd Plainview NY 11803,425 S Oyster Bay Rd,Plainview,NY,11803,Nassau,516-933-6900,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/ny/plainview/555,Trader Joes,1/21/2020,USA
769,Trader Joe'S Jacksonville (769),30.17315867,-81.62867758,11112 San Jose Blvd Jacksonville FL 32223,11112 San Jose Blvd,Jacksonville,FL,32223,Duval,904-880-0582,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/fl/jacksonville/769,Trader Joes,1/21/2020,USA
743,Trader Joe'S Charlotte - North (743),35.336278,-80.7536149,1820 E Arbors Dr Charlotte NC 28262,1820 E Arbors Dr,Charlotte,NC,28262,Mecklenburg,704-688-9578,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/nc/charlotte/743,Trader Joes,1/21/2020,USA
