Row_ID,Store_ID,Year,Quarter,Total_Revenue
2846,254,2023,Q1,37846.79486217338
2856,258,2023,Q1,31117.86606927409
2857,258,2023,Q1,34337.73343488452
2858,258,2023,Q1,17634.933544059226
2868,270,2023,Q1,17681.529895771924
2869,270,2023,Q1,35839.55670730247
2870,270,2023,Q1,31180.764164800647
2880,280,2023,Q1,27731.905657022926
2881,280,2023,Q1,39574.71007068053
2882,280,2023,Q1,16719.65332219628
2892,281,2023,Q1,12039.973263185044
2893,281,2023,Q1,29178.723842197993
2894,281,2023,Q1,27374.665055156765
2904,282,2023,Q1,10456.07361850866
2905,282,2023,Q1,43396.609115887164
2906,282,2023,Q1,31033.38451
2916,283,2023,Q1,25504.649513485252
2917,283,2023,Q1,30536.345363787026
2918,283,2023,Q1,10872.079889507415
2928,284,2023,Q1,27925.62305844279
2929,284,2023,Q1,39093.18323145839
2930,284,2023,Q1,35407.57184665385
2940,300,2023,Q1,46887.06577101939
2941,300,2023,Q1,24262.757140181115
2942,300,2023,Q1,16569.639470694066
2952,301,2023,Q1,43619.97867237885
2953,301,2023,Q1,16631.23485658711
2954,301,2023,Q1,25826.38845325444
2964,302,2023,Q1,24792.847576989472
2965,302,2023,Q1,24322.937383343124
2966,302,2023,Q1,39068.15890297112
2976,303,2023,Q1,35855.25693772092
2977,303,2023,Q1,18369.740601852318
2978,303,2023,Q1,25514.649950150204
2988,304,2023,Q1,36457.88199774148
2989,304,2023,Q1,30631.726191353908
2990,304,2023,Q1,35752.44534488002
3000,305,2023,Q1,17618.33307575587
3001,305,2023,Q1,12603.10916770106
3002,305,2023,Q1,40823.63464131998
3012,306,2023,Q1,22237.975344940663
3013,306,2023,Q1,20914.63804449868
3014,306,2023,Q1,21420.50739678619
3024,310,2023,Q1,40574.30629416519
3025,310,2023,Q1,41061.85579713512
3026,310,2023,Q1,40827.68916
3036,350,2023,Q1,47204.33927638044
3037,350,2023,Q1,40631.279781055564
3038,350,2023,Q1,45421.57639
3048,351,2023,Q1,29579.821151738885
3049,351,2023,Q1,45699.074194659726
3050,351,2023,Q1,32415.302242398284
3060,352,2023,Q1,40672.44223080171
3061,352,2023,Q1,37600.560757597545
3062,352,2023,Q1,28312.27756246964
3072,360,2023,Q1,21687.369000605293
3073,360,2023,Q1,14239.633079797844
3074,360,2023,Q1,26034.7781
3084,361,2023,Q1,18054.159020939493
3085,361,2023,Q1,29634.282120228898
3086,361,2023,Q1,30464.17653901143
3096,400,2023,Q1,16158.277070666554
3097,400,2023,Q1,30700.367486945775
3098,400,2023,Q1,39835.75578854204
3108,401,2023,Q1,21263.29786274086
3109,401,2023,Q1,11821.317939197754
3110,401,2023,Q1,38027.254625003996
3120,402,2023,Q1,23443.11088774312
3121,402,2023,Q1,34237.880319817894
3122,402,2023,Q1,24065.197726587896
3132,403,2023,Q1,20524.438108573046
3133,403,2023,Q1,44070.15974951632
3134,403,2023,Q1,36150.54922799792
3144,404,2023,Q1,25336.970512157706
3145,404,2023,Q1,29782.538218262045
3146,404,2023,Q1,30228.10297
3156,405,2023,Q1,29841.508288592737
3157,405,2023,Q1,30976.1897
3158,405,2023,Q1,22263.965323698463
3168,406,2023,Q1,16996.607340565843
3169,406,2023,Q1,22423.258671630185
3170,406,2023,Q1,33524.12486920391
3180,407,2023,Q1,48599.732631970895
3181,407,2023,Q1,28539.702803215303
3182,407,2023,Q1,26319.60406694526
3192,408,2023,Q1,44086.77942570953
3193,408,2023,Q1,42286.938214127236
3194,408,2023,Q1,35909.05548867119
3204,426,2023,Q1,35219.76196679793
3205,426,2023,Q1,33305.958365517654
3206,426,2023,Q1,20613.044829223454
3216,427,2023,Q1,18538.45596906086
3217,427,2023,Q1,30497.918629322976
3218,427,2023,Q1,45298.39723880891
3228,428,2023,Q1,38138.191846270565
3229,428,2023,Q1,38358.09001718125
3230,428,2023,Q1,11981.59116763203
3240,429,2023,Q1,24359.819777241726
3241,429,2023,Q1,17923.91524918726
3242,429,2023,Q1,33536.6665
3252,431,2023,Q1,49930.77947182723
3253,431,2023,Q1,35492.32149285893
3254,431,2023,Q1,42324.01557654499
3264,451,2023,Q1,35254.85176496822
3265,451,2023,Q1,15293.265606856816
3266,451,2023,Q1,21277.994943166523
3276,452,2023,Q1,14934.79941341047
3277,452,2023,Q1,25541.232239344743
3278,452,2023,Q1,33720.41940180432
3288,453,2023,Q1,40521.32957693542
3289,453,2023,Q1,27533.911879915013
3290,453,2023,Q1,17348.75450475252
3300,454,2023,Q1,35024.513391861765
3301,454,2023,Q1,16315.017264671635
3302,454,2023,Q1,43447.82104766342
3312,455,2023,Q1,46352.01748223001
3313,455,2023,Q1,17939.480439648556
3314,455,2023,Q1,23926.138916140197
3324,460,2023,Q1,48360.41439032182
3325,460,2023,Q1,27666.298340637593
3326,460,2023,Q1,28780.745482751114
3336,461,2023,Q1,30133.049516835814
3337,461,2023,Q1,43111.06244967982
3338,461,2023,Q1,47108.019
3348,501,2023,Q1,19083.607553640704
3349,501,2023,Q1,14556.69686436528
3350,501,2023,Q1,14538.524014840215
3360,502,2023,Q1,25069.046900158202
3361,502,2023,Q1,33716.31618038035
3362,502,2023,Q1,11063.625123009624
3372,503,2023,Q1,21252.56896784299
3373,503,2023,Q1,22175.83232012202
3374,503,2023,Q1,34474.37898720722
3384,504,2023,Q1,43075.196012440865
3385,504,2023,Q1,23479.70511745531
3386,504,2023,Q1,27523.22680062273
3396,505,2023,Q1,30611.78547
3397,505,2023,Q1,27878.125524114243
3398,505,2023,Q1,12617.031704966215
3408,506,2023,Q1,13643.730710538992
3409,506,2023,Q1,25087.264793295784
3410,506,2023,Q1,39088.527016410226
3420,507,2023,Q1,31813.942331912316
3421,507,2023,Q1,37871.97839741997
3422,507,2023,Q1,37305.92323413056
3432,508,2023,Q1,28691.22969817657
3433,508,2023,Q1,34772.294355483056
3434,508,2023,Q1,18203.53111115064
3444,509,2023,Q1,37666.21988101798
3445,509,2023,Q1,43802.23874761476
3446,509,2023,Q1,19987.850744095544
3456,510,2023,Q1,41506.539753464494
3457,510,2023,Q1,25821.820042356376
3458,510,2023,Q1,32548.656767674805
3468,511,2023,Q1,19315.303196414578
3469,511,2023,Q1,37234.64477011737
3470,511,2023,Q1,34764.69668394661
3480,512,2023,Q1,38264.57156488442
3481,512,2023,Q1,42881.16313065996
3482,512,2023,Q1,24262.872926458513
3492,513,2023,Q1,40756.97444322086
3493,513,2023,Q1,11706.8274
3494,513,2023,Q1,15475.035991105766
3504,514,2023,Q1,21631.22558854731
3505,514,2023,Q1,15559.361980626587
3506,514,2023,Q1,41344.29203311352
3516,515,2023,Q1,17953.391307443977
3517,515,2023,Q1,11886.043972613068
3518,515,2023,Q1,14515.852796413787
3528,516,2023,Q1,42731.86022171746
3529,516,2023,Q1,41825.2319
3530,516,2023,Q1,23173.97498323497
3540,517,2023,Q1,45798.699490277795
3541,517,2023,Q1,24534.866388883347
3542,517,2023,Q1,37883.85270770987
3552,518,2023,Q1,19134.774012384427
3553,518,2023,Q1,44282.56850361277
3554,518,2023,Q1,32772.00168778456
3564,519,2023,Q1,14014.291127504146
3565,519,2023,Q1,48529.161220463546
3566,519,2023,Q1,37804.87380220477
3576,520,2023,Q1,36614.33767179788
3577,520,2023,Q1,22894.037005092083
3578,520,2023,Q1,23168.15875
3588,521,2023,Q1,49582.815291288534
3589,521,2023,Q1,34599.464982347476
3590,521,2023,Q1,45931.52100767032
3600,522,2023,Q1,18402.46189
3601,522,2023,Q1,46210.95682513945
3602,522,2023,Q1,47798.85436022635
3612,523,2023,Q1,18066.99624303952
3613,523,2023,Q1,40526.58782
3614,523,2023,Q1,27291.42278103792
3624,524,2023,Q1,28803.97957
3625,524,2023,Q1,41993.93161026509
3626,524,2023,Q1,31223.628234049214
3636,525,2023,Q1,45218.606527106764
3637,525,2023,Q1,22156.385260559437
3638,525,2023,Q1,29191.815145445642
3648,526,2023,Q1,35785.52326
3649,526,2023,Q1,25810.969141061745
3650,526,2023,Q1,28029.212662637143
3660,527,2023,Q1,14576.737548701363
3661,527,2023,Q1,29911.651695235792
3662,527,2023,Q1,45078.350864198794
3672,528,2023,Q1,26275.435438388267
3673,528,2023,Q1,14687.705719041598
3674,528,2023,Q1,21345.707410085735
3684,529,2023,Q1,21508.65997103774
3685,529,2023,Q1,33606.44282528003
3686,529,2023,Q1,17005.358368574583
3696,530,2023,Q1,18475.865091653603
3697,530,2023,Q1,18816.714344912893
3698,530,2023,Q1,42419.86149407507
3708,531,2023,Q1,23385.877013670775
3709,531,2023,Q1,10152.700297879193
3710,531,2023,Q1,38347.66993680273
3720,532,2023,Q1,24169.603168712172
3721,532,2023,Q1,37949.12990366793
3722,532,2023,Q1,28618.343961133458
3732,533,2023,Q1,36190.40320828075
3733,533,2023,Q1,45284.742388330225
3734,533,2023,Q1,47263.32743678844
3744,534,2023,Q1,19580.104675375536
3745,534,2023,Q1,25818.20361448211
3746,534,2023,Q1,33129.353230868655
3756,535,2023,Q1,46918.05176
3757,535,2023,Q1,35727.45873790206
3758,535,2023,Q1,47611.65121264052
3768,536,2023,Q1,19329.872951706224
3769,536,2023,Q1,14012.24343396926
3770,536,2023,Q1,20036.526337911702
3780,537,2023,Q1,23966.459441605315
3781,537,2023,Q1,13489.240047706877
3782,537,2023,Q1,10198.130746324909
3792,538,2023,Q1,43729.18437895636
3793,538,2023,Q1,35342.95026066361
3794,538,2023,Q1,17549.59143739188
3804,539,2023,Q1,42308.619512822785
3805,539,2023,Q1,30051.74445467377
3806,539,2023,Q1,32330.32404028863
3816,540,2023,Q1,49023.728674884784
3817,540,2023,Q1,19739.248992449684
3818,540,2023,Q1,21861.915841499893
3828,541,2023,Q1,46059.34131081354
3829,541,2023,Q1,11928.173235455635
3830,541,2023,Q1,41538.59788260226
3840,542,2023,Q1,19984.30126457168
3841,542,2023,Q1,31534.18733639848
3842,542,2023,Q1,10236.349368134579
3852,543,2023,Q1,40672.54337831028
3853,543,2023,Q1,27826.430930681934
3854,543,2023,Q1,27463.290203372544
3864,544,2023,Q1,39601.31756424513
3865,544,2023,Q1,28784.55993570955
3866,544,2023,Q1,18464.779126166286
3876,545,2023,Q1,10569.804724968073
3877,545,2023,Q1,35104.56274229511
3878,545,2023,Q1,10187.943462161555
3888,546,2023,Q1,10374.664573357042
3889,546,2023,Q1,39277.173663353664
3890,546,2023,Q1,29608.301268708427
3900,547,2023,Q1,25709.62778208268
3901,547,2023,Q1,36573.836640104855
3902,547,2023,Q1,21830.273981048624
3912,550,2023,Q1,39979.66879406254
3913,550,2023,Q1,41777.48264074094
3914,550,2023,Q1,36095.09639612197
3924,551,2023,Q1,21592.372878728303
3925,551,2023,Q1,16083.497719394603
3926,551,2023,Q1,47314.46670909691
3936,552,2023,Q1,22380.82706757287
3937,552,2023,Q1,17892.78445666148
3938,552,2023,Q1,39788.49367
3948,553,2023,Q1,34172.38119401084
3949,553,2023,Q1,33709.401778694984
3950,553,2023,Q1,16626.15423387562
3960,554,2023,Q1,34071.83327652779
3961,554,2023,Q1,27596.25372897235
3962,554,2023,Q1,38781.96380023152
3972,555,2023,Q1,47907.26210653417
3973,555,2023,Q1,39175.74882202099
3974,555,2023,Q1,39725.48527395344
3984,556,2023,Q1,46460.39876775162
3985,556,2023,Q1,31489.720480576612
3986,556,2023,Q1,42330.43958174785
3996,557,2023,Q1,47056.72948210269
3997,557,2023,Q1,40016.504608114716
3998,557,2023,Q1,44647.38467528043
4008,558,2023,Q1,13506.21101235776
4009,558,2023,Q1,38850.207774971954
4010,558,2023,Q1,17631.28436445113
4020,559,2023,Q1,15803.954755928795
4021,559,2023,Q1,15305.567866686437
4022,559,2023,Q1,20189.608893635934
4032,560,2023,Q1,29706.77541
4033,560,2023,Q1,26600.988866673255
4034,560,2023,Q1,48771.72321609817
4044,561,2023,Q1,15522.981993111005
4045,561,2023,Q1,45927.094879076874
4046,561,2023,Q1,29359.699886883507
4056,562,2023,Q1,43863.56276261248
4057,562,2023,Q1,27733.02937931021
4058,562,2023,Q1,14237.473796168088
4068,563,2023,Q1,23734.185995056847
4069,563,2023,Q1,46836.70141192171
4070,563,2023,Q1,37411.67575126596
4080,566,2023,Q1,23558.25553550788
4081,566,2023,Q1,46454.050357693915
4082,566,2023,Q1,48148.84066748033
4092,601,2023,Q1,25166.19153
4093,601,2023,Q1,27363.247136183003
4094,601,2023,Q1,20621.684253855114
4104,602,2023,Q1,43859.59758795068
4105,602,2023,Q1,17079.76754850864
4106,602,2023,Q1,15897.038459841513
4116,603,2023,Q1,25354.77820861705
4117,603,2023,Q1,37611.30765123172
4118,603,2023,Q1,20324.010765566178
4128,604,2023,Q1,33745.149295441945
4129,604,2023,Q1,41061.57898477979
4130,604,2023,Q1,21308.136695984795
4140,605,2023,Q1,44773.542536456385
4141,605,2023,Q1,10743.83776494248
4142,605,2023,Q1,21138.640829581695
4152,606,2023,Q1,36846.50406679063
4153,606,2023,Q1,24002.61497563253
4154,606,2023,Q1,24316.587567628514
4164,607,2023,Q1,23636.76876839842
4165,607,2023,Q1,13265.817970707187
4166,607,2023,Q1,29709.126363946078
4176,608,2023,Q1,49356.54175440217
4177,608,2023,Q1,22468.34981585831
4178,608,2023,Q1,28885.186737244574
4188,609,2023,Q1,35105.64074232655
4189,609,2023,Q1,42480.59029741888
4190,609,2023,Q1,45175.387570659404
4200,610,2023,Q1,32853.01464050221
4201,610,2023,Q1,48943.80696
4202,610,2023,Q1,29089.84662570954
4212,611,2023,Q1,22092.355004530018
4213,611,2023,Q1,40431.058135044725
4214,611,2023,Q1,36915.029021448325
4224,612,2023,Q1,18899.772178695282
4225,612,2023,Q1,29365.152637735533
4226,612,2023,Q1,27867.695750328858
4236,614,2023,Q1,26547.206703812273
4237,614,2023,Q1,31017.994551150074
4238,614,2023,Q1,32045.755986893277
4248,615,2023,Q1,13566.788881980627
4249,615,2023,Q1,10720.52375143429
4250,615,2023,Q1,45593.67819377631
4260,617,2023,Q1,48621.963873656976
4261,617,2023,Q1,28442.402547163318
4262,617,2023,Q1,45030.676026113535
4272,618,2023,Q1,31779.78821489296
4273,618,2023,Q1,40862.448984040835
4274,618,2023,Q1,10000.400581526612
4284,619,2023,Q1,34077.75467077704
4285,619,2023,Q1,39928.906364055336
4286,619,2023,Q1,15021.359208199656
4296,620,2023,Q1,22751.999802222595
4297,620,2023,Q1,46297.442001572315
4298,620,2023,Q1,17093.416921256758
4308,621,2023,Q1,45779.05107463746
4309,621,2023,Q1,29338.452770972774
4310,621,2023,Q1,26708.385416773493
4320,622,2023,Q1,41349.819807480075
4321,622,2023,Q1,20993.141687900366
4322,622,2023,Q1,34957.21977298135
4332,624,2023,Q1,15460.92834073368
4333,624,2023,Q1,31926.807203525328
4334,624,2023,Q1,26093.387214405506
4344,625,2023,Q1,26464.44686588282
4345,625,2023,Q1,32853.83572020127
4346,625,2023,Q1,18381.672796113722
4356,626,2023,Q1,16879.34534
4357,626,2023,Q1,35264.27233473959
4358,626,2023,Q1,18583.662965664866
4368,627,2023,Q1,12196.543408873813
4369,627,2023,Q1,12319.200517962301
4370,627,2023,Q1,24573.293417060217
4380,628,2023,Q1,19830.670711670555
4381,628,2023,Q1,40379.661074391886
4382,628,2023,Q1,43530.94403224702
4392,629,2023,Q1,49997.79748043313
4393,629,2023,Q1,48966.61514729776
4394,629,2023,Q1,32749.27081491205
4404,630,2023,Q1,49051.75091640155
4405,630,2023,Q1,40842.70302652582
4406,630,2023,Q1,43597.35361705526
4416,631,2023,Q1,40845.343309974895
4417,631,2023,Q1,28983.296478206503
4418,631,2023,Q1,32433.519272530928
4428,632,2023,Q1,16347.089525800791
4429,632,2023,Q1,43295.72199462072
4430,632,2023,Q1,15253.728230107423
4440,633,2023,Q1,20935.59749746832
4441,633,2023,Q1,44829.96340515875
4442,633,2023,Q1,47386.07957816897
4452,634,2023,Q1,44382.78102983685
4453,634,2023,Q1,35479.87080844396
4454,634,2023,Q1,13580.728495995809
4464,635,2023,Q1,20471.945384602768
4465,635,2023,Q1,10613.642419566568
4466,635,2023,Q1,49349.044467485444
4476,636,2023,Q1,31263.49637171691
4477,636,2023,Q1,10136.258102412428
4478,636,2023,Q1,29248.578508564267
4488,637,2023,Q1,13293.913244666956
4489,637,2023,Q1,39541.70905269233
4490,637,2023,Q1,44736.986928779595
4500,638,2023,Q1,48332.42981
4501,638,2023,Q1,15411.384191088535
4502,638,2023,Q1,41645.448080142625
4512,639,2023,Q1,42677.57271462021
4513,639,2023,Q1,24434.764568223603
4514,639,2023,Q1,23237.835721986536
4524,640,2023,Q1,37296.468302653855
4525,640,2023,Q1,35478.531799365024
4526,640,2023,Q1,23684.088299243318
4536,641,2023,Q1,23000.24833453675
4537,641,2023,Q1,32876.52579258624
4538,641,2023,Q1,41469.16096395078
4548,642,2023,Q1,41324.945166332414
4549,642,2023,Q1,34091.185467751304
4550,642,2023,Q1,23194.421225045116
4560,643,2023,Q1,12726.985456384888
4561,643,2023,Q1,11133.813969031782
4562,643,2023,Q1,20120.34390194787
4572,644,2023,Q1,29158.484309448046
4573,644,2023,Q1,48670.904288601945
4574,644,2023,Q1,41493.587575690806
4584,645,2023,Q1,40451.85841110786
4585,645,2023,Q1,48625.23627255257
4586,645,2023,Q1,12916.573289200496
4596,646,2023,Q1,21373.413714463983
4597,646,2023,Q1,26305.35848809374
4598,646,2023,Q1,11315.929399670784
4608,647,2023,Q1,49136.01614557512
4609,647,2023,Q1,43154.97227356294
4610,647,2023,Q1,47047.69265865896
4620,648,2023,Q1,29517.84048172781
4621,648,2023,Q1,10819.407666587711
4622,648,2023,Q1,14676.851428835696
4632,649,2023,Q1,40875.68790921604
4633,649,2023,Q1,37887.393288424835
4634,649,2023,Q1,24571.287846397383
4644,650,2023,Q1,35699.711795081916
4645,650,2023,Q1,21809.240962205058
4646,650,2023,Q1,42906.79353916984
4656,651,2023,Q1,32314.872789653033
4657,651,2023,Q1,49959.07159
4658,651,2023,Q1,45921.042848993464
4668,652,2023,Q1,44468.720359425504
4669,652,2023,Q1,49625.53757506776
4670,652,2023,Q1,35205.204158877415
4680,653,2023,Q1,23801.997455206416
4681,653,2023,Q1,19882.090677894397
4682,653,2023,Q1,47712.80359492354
4692,654,2023,Q1,27910.099188135944
4693,654,2023,Q1,44110.40579238594
4694,654,2023,Q1,36159.04140854921
4704,655,2023,Q1,34937.13748
4705,655,2023,Q1,21821.757597601423
4706,655,2023,Q1,27329.33709572008
4716,656,2023,Q1,47483.88905407711
4717,656,2023,Q1,23799.182527793586
4718,656,2023,Q1,14249.015570249925
4728,657,2023,Q1,41376.58643331594
4729,657,2023,Q1,14292.109419174945
4730,657,2023,Q1,32491.671839594645
4740,658,2023,Q1,25104.782890199156
4741,658,2023,Q1,10404.646041229113
4742,658,2023,Q1,22796.316773322054
4752,659,2023,Q1,23742.46392155681
4753,659,2023,Q1,17402.67088
4754,659,2023,Q1,22396.95064
4764,660,2023,Q1,38187.45827779235
4765,660,2023,Q1,17426.00366
4766,660,2023,Q1,31501.40037063586
4776,661,2023,Q1,18320.157820323297
4777,661,2023,Q1,39691.048830506355
4778,661,2023,Q1,37379.86919523983
4788,662,2023,Q1,32742.85201
4789,662,2023,Q1,28161.289768189243
4790,662,2023,Q1,36114.304065841774
4800,663,2023,Q1,22842.31466962098
4801,663,2023,Q1,31180.79875028267
4802,663,2023,Q1,23457.483889426672
4812,664,2023,Q1,33045.86504397717
4813,664,2023,Q1,19729.016969158503
4814,664,2023,Q1,35441.191396662674
4824,665,2023,Q1,33627.60329801962
4825,665,2023,Q1,38249.25054896593
4826,665,2023,Q1,11406.874809553896
4836,667,2023,Q1,28797.575990040437
4837,667,2023,Q1,24224.646739127864
4838,667,2023,Q1,26760.34008511198
4848,668,2023,Q1,40490.946363512325
4849,668,2023,Q1,33399.19929950805
4850,668,2023,Q1,40913.29298390663
4860,669,2023,Q1,48723.63124729351
4861,669,2023,Q1,31204.43554808699
4862,669,2023,Q1,40793.218840563226
4872,670,2023,Q1,29991.13557022922
4873,670,2023,Q1,18763.082155625318
4874,670,2023,Q1,44085.042137344586
4884,671,2023,Q1,19847.88421623972
4885,671,2023,Q1,35264.93715483499
4886,671,2023,Q1,44131.14255232631
4896,672,2023,Q1,31220.08793418247
4897,672,2023,Q1,16820.33718180196
4898,672,2023,Q1,35295.39915881519
4908,673,2023,Q1,15429.479248357537
4909,673,2023,Q1,15860.218782538303
4910,673,2023,Q1,48906.01512824855
4920,674,2023,Q1,17478.444552022844
4921,674,2023,Q1,31298.292336079718
4922,674,2023,Q1,13032.661574080887
4932,675,2023,Q1,26513.87425270513
4933,675,2023,Q1,18029.10911951777
4934,675,2023,Q1,44920.82147688232
4944,676,2023,Q1,14569.470218064074
4945,676,2023,Q1,31731.726314756543
4946,676,2023,Q1,13580.159252151258
4956,677,2023,Q1,22521.53186821476
4957,677,2023,Q1,37944.04679824144
4958,677,2023,Q1,34085.33364880978
4968,678,2023,Q1,15370.539753508638
4969,678,2023,Q1,37153.91584846588
4970,678,2023,Q1,26242.226961403656
4980,679,2023,Q1,29585.229479316018
4981,679,2023,Q1,46432.69504886427
4982,679,2023,Q1,29689.555619567174
4992,680,2023,Q1,11628.041811079522
4993,680,2023,Q1,37049.327356116715
4994,680,2023,Q1,35020.468764049074
5004,681,2023,Q1,49944.79261130306
5005,681,2023,Q1,44916.64190451791
5006,681,2023,Q1,19543.05671763453
5016,682,2023,Q1,34823.840612751446
5017,682,2023,Q1,23576.714885125664
5018,682,2023,Q1,14640.26037684681
5028,683,2023,Q1,38170.85446553746
5029,683,2023,Q1,39093.11439317753
5030,683,2023,Q1,41486.344510390176
5040,684,2023,Q1,23719.970412108905
5041,684,2023,Q1,12135.892689443383
5042,684,2023,Q1,10759.802327199379
5052,685,2023,Q1,20275.122431189066
5053,685,2023,Q1,18496.791576052434
5054,685,2023,Q1,29096.345849269313
5064,686,2023,Q1,25518.588013911736
5065,686,2023,Q1,15103.281650210709
5066,686,2023,Q1,24387.170454023526
5076,687,2023,Q1,13684.29683718059
5077,687,2023,Q1,13214.436205663098
5078,687,2023,Q1,29153.736557433644
5088,688,2023,Q1,37968.17673
5089,688,2023,Q1,39429.80156968296
5090,688,2023,Q1,12115.46549474683
5100,689,2023,Q1,28329.557379128102
5101,689,2023,Q1,12951.004352258702
5102,689,2023,Q1,48987.09221261356
5112,690,2023,Q1,22643.693872938155
5113,690,2023,Q1,24958.875965560976
5114,690,2023,Q1,38090.43984228604
5124,691,2023,Q1,27279.190384986774
5125,691,2023,Q1,32855.59003248267
5126,691,2023,Q1,22499.18521450206
5136,692,2023,Q1,37724.10528
5137,692,2023,Q1,13035.784675936166
5138,692,2023,Q1,36217.39136467085
5148,693,2023,Q1,25314.596672219493
5149,693,2023,Q1,39217.409078807286
5150,693,2023,Q1,19206.83687894939
5160,694,2023,Q1,25946.72048618322
5161,694,2023,Q1,21932.165492751534
5162,694,2023,Q1,47189.85020881501
5172,695,2023,Q1,11536.592603097344
5173,695,2023,Q1,31059.65586875414
5174,695,2023,Q1,11321.339415387394
5184,696,2023,Q1,47020.69939324066
5185,696,2023,Q1,41569.49043066554
5186,696,2023,Q1,21162.291516931633
5196,697,2023,Q1,12741.730700836271
5197,697,2023,Q1,44826.16778189308
5198,697,2023,Q1,48429.45612695412
5208,698,2023,Q1,39096.63431933445
5209,698,2023,Q1,22484.074350388233
5210,698,2023,Q1,31083.92867457748
5220,699,2023,Q1,40618.88351472285
5221,699,2023,Q1,21195.03594394256
5222,699,2023,Q1,11015.204853234649
5232,701,2023,Q1,38095.50001609966
5233,701,2023,Q1,12826.034401198289
5234,701,2023,Q1,32456.919259713603
5244,702,2023,Q1,23212.559694411626
5245,702,2023,Q1,45905.95385940285
5246,702,2023,Q1,12034.851995533083
5256,703,2023,Q1,11900.86846
5257,703,2023,Q1,49439.54867248373
5258,703,2023,Q1,20276.53636090465
5268,704,2023,Q1,48548.02626277034
5269,704,2023,Q1,46349.47244361143
5270,704,2023,Q1,33206.58274920584
5280,705,2023,Q1,24401.09986179439
5281,705,2023,Q1,34199.84087121396
5282,705,2023,Q1,46668.46773047339
5292,706,2023,Q1,36352.461954465805
5293,706,2023,Q1,26485.551666866933
5294,706,2023,Q1,28676.82515429367
5304,707,2023,Q1,30645.75214
5305,707,2023,Q1,20346.138265255646
5306,707,2023,Q1,26181.221109438364
5316,708,2023,Q1,15712.700185786347
5317,708,2023,Q1,33398.84687162384
5318,708,2023,Q1,29988.805777677695
5328,710,2023,Q1,45046.62948010982
5329,710,2023,Q1,32418.164100273527
5330,710,2023,Q1,20270.069966589006
5340,711,2023,Q1,45923.321753355995
5341,711,2023,Q1,23322.411191212366
5342,711,2023,Q1,11402.50772717557
5352,712,2023,Q1,45357.247427578266
5353,712,2023,Q1,41079.15714709331
5354,712,2023,Q1,37939.02773107361
5364,713,2023,Q1,37580.110334120895
5365,713,2023,Q1,48407.45965312273
5366,713,2023,Q1,29768.333805438455
5376,714,2023,Q1,15778.98417
5377,714,2023,Q1,35461.14227996257
5378,714,2023,Q1,23983.934516139405
5388,715,2023,Q1,16071.385635360679
5389,715,2023,Q1,30447.201956970872
5390,715,2023,Q1,37512.51650280322
5400,716,2023,Q1,24345.698472742566
5401,716,2023,Q1,21315.409493776522
5402,716,2023,Q1,15976.63746015165
5412,718,2023,Q1,46597.11726
5413,718,2023,Q1,23010.204939980624
5414,718,2023,Q1,13192.979429591975
5424,719,2023,Q1,31779.66088086267
5425,719,2023,Q1,22384.85632518823
5426,719,2023,Q1,17231.454715693024
5436,720,2023,Q1,34097.623813065424
5437,720,2023,Q1,45994.26608
5438,720,2023,Q1,36085.405878231686
5448,721,2023,Q1,17078.591083390445
5449,721,2023,Q1,49826.95670953415
5450,721,2023,Q1,11351.277047253872
5460,722,2023,Q1,36290.39017541701
5461,722,2023,Q1,42312.45994297892
5462,722,2023,Q1,10242.924554226032
5472,723,2023,Q1,17457.225531314634
5473,723,2023,Q1,20249.47000556047
5474,723,2023,Q1,35211.558876057126
5484,724,2023,Q1,25909.228190305348
5485,724,2023,Q1,26322.933087812875
5486,724,2023,Q1,31422.371155639707
5496,725,2023,Q1,17433.547556734684
5497,725,2023,Q1,12164.72007837913
5498,725,2023,Q1,49866.768669300036
5508,726,2023,Q1,41933.51484767036
5509,726,2023,Q1,21523.99175762535
5510,726,2023,Q1,23879.707435962067
5520,727,2023,Q1,26500.701285874125
5521,727,2023,Q1,18948.95543040773
5522,727,2023,Q1,47602.11864154652
5532,728,2023,Q1,11401.06950251973
5533,728,2023,Q1,21046.263365470106
5534,728,2023,Q1,34499.57687218672
5544,729,2023,Q1,43324.81754521679
5545,729,2023,Q1,46626.670502077264
5546,729,2023,Q1,34368.06993751596
5556,730,2023,Q1,16981.46635103627
5557,730,2023,Q1,19068.10126779641
5558,730,2023,Q1,11868.803509741088
5568,731,2023,Q1,33134.314627649466
5569,731,2023,Q1,24335.900264156044
5570,731,2023,Q1,27711.043116138724
5580,732,2023,Q1,25681.182634587793
5581,732,2023,Q1,37971.974188814434
5582,732,2023,Q1,31050.429355460656
5592,733,2023,Q1,20658.73557159825
5593,733,2023,Q1,40337.69150410763
5594,733,2023,Q1,42998.04061057825
5604,734,2023,Q1,10868.457517749213
5605,734,2023,Q1,25114.320032515105
5606,734,2023,Q1,22891.055266249914
5616,735,2023,Q1,33281.28811200044
5617,735,2023,Q1,10536.219710456582
5618,735,2023,Q1,12209.012377525998
5628,736,2023,Q1,29553.321916571396
5629,736,2023,Q1,15018.685824596041
5630,736,2023,Q1,33602.153740783266
5640,737,2023,Q1,33145.653818626844
5641,737,2023,Q1,20120.563976969403
5642,737,2023,Q1,37476.90304145239
5652,738,2023,Q1,30477.70181197312
5653,738,2023,Q1,22156.28196853822
